medallion,hack_license,pickup_datetime,dropoff_datetime,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,date
849E486825860106403FB991A763BCC3,9F5E405D1E5E21E543C97015342A766C,2013-01-01T00:18:00.000+01:00,2013-01-01T00:20:00.000+01:00,120,0.45,-74.001541,40.730872999999995,-74.002205,40.733703999999996,CSH,3.5,0.5,0.5,0.0,0.0,4.5,3.0
A1436A9F8F71EADB5A927E6E01D58408,1D8906DAF98896F75E60E78CBE2B6BB6,2013-01-01T00:18:00.000+01:00,2013-01-01T00:20:00.000+01:00,120,0.58,-73.97575400000001,40.776352,-73.971748,40.782001,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
A6699B6310BFDF8D1EE42C12622D94FA,66C6E65E8D6476B8DDA075A01D63E78A,2013-01-01T00:18:00.000+01:00,2013-01-01T00:20:00.000+01:00,120,0.58,-73.963737,40.768333,-73.967781,40.762836,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
BAEA12D2D599FFAF643712094749818D,D6648E87B8CC7EB117CC967B7C3B3DBD,2013-01-01T00:19:00.000+01:00,2013-01-01T00:20:00.000+01:00,60,0.42,-73.965019,40.772381,0.0,0.0,CSH,3.5,0.5,0.5,0.0,0.0,4.5,3.0
D6BE66D42701552017F0D59D535344A7,D564CF80649B58195B203DDF42ED70B7,2013-01-01T00:18:00.000+01:00,2013-01-01T00:20:00.000+01:00,120,0.88,-73.798805,40.708939,-73.80854000000001,40.703232,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
DAD7923E41ED7638252B1FBB11C5B36A,C29E994936D0FEC128E9EF6D97EFCB07,2013-01-01T00:18:00.000+01:00,2013-01-01T00:20:00.000+01:00,120,0.44,-73.955658,40.772381,-73.951408,40.769951,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
063BFA09A87028D808DB136E81356B59,6AF87E242105241F5BD2E49DD357D747,2013-01-01T00:21:00.000+01:00,2013-01-01T00:21:00.000+01:00,0,0.29,-74.006653,40.730903999999995,-74.006271,40.733771999999995,CSH,3.0,0.5,0.5,0.0,0.0,4.0,3.0
090DFC82C624A617EC0E80818B484427,1F50E9F425B005214DFFBACC8E79667A,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.67,-73.95459699999999,40.765789,-73.948364,40.774136,CRD,4.5,0.5,0.5,2.0,0.0,7.5,3.0
36EDC01D57A6489E2DEE50734ECB327D,35E93075DA51FFDEFA6B3FA0C49A0C70,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.86,-73.991394,40.732399,-73.996239,40.726147,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
3C0719AFB7BAD68357EBDBD50C6D801C,FF6400EE5D3FF87C0B9F4DDF9B0E7CC4,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.5,-73.956795,40.777477000000005,-73.958748,40.781013,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
3F49A283797948721FFA96799E1781F4,C51964E08571AC6BAB3D43FCB0A7A417,2013-01-01T00:21:00.000+01:00,2013-01-01T00:21:00.000+01:00,0,0.0,0.0,0.0,0.0,0.0,CRD,75.0,0.0,0.5,0.0,0.0,75.5,3.0
5D4C105C32FB4E64D50BC8EC88AE4C41,53569B84D7F813E2FEFC2D5369C4FA73,2013-01-01T00:19:00.000+01:00,2013-01-01T00:21:00.000+01:00,120,1.08,-73.955025,40.769054,-73.943947,40.780041,CSH,5.0,0.5,0.5,0.0,0.0,6.0,3.0
6070E27581348947E9638E173F07466C,985A8589AF49CE2782A3DFCA961F25EA,2013-01-01T00:20:00.000+01:00,2013-01-01T00:21:00.000+01:00,60,0.59,-73.952118,40.77734,-73.956413,40.771412,CRD,4.0,0.5,0.5,0.9,0.0,5.9,3.0
63E1CE031EDB33209F200A44A2A50532,DCD6A3DA3488EF99AAC46FE0EF41449B,2013-01-01T00:21:00.000+01:00,2013-01-01T00:21:00.000+01:00,0,0.0,0.0,0.0,0.0,0.0,CRD,11.5,0.0,0.0,1.0,0.0,12.5,3.0
6C9F67DF658DC5636F9E7752F203F70A,236DED32252A8DCFE4FEB0DCAF8D0717,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.41,-74.003258,40.731682,-74.000748,40.728928,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
6CAE8E055C6B5B0017C2669A9E7EF818,CB85E48145C28DA1DF194AC07EFD9076,2013-01-01T00:21:00.000+01:00,2013-01-01T00:21:00.000+01:00,0,0.0,0.0,0.0,0.0,0.0,CSH,2.5,0.5,0.5,0.0,0.0,3.5,3.0
84BD5E53DE508C163593ACC2DC20BD48,4DD7CDBFFC98EE70E67477F657201C45,2013-01-01T00:19:00.000+01:00,2013-01-01T00:21:00.000+01:00,120,0.49,-73.999039,40.761173,-73.99736,40.765415000000004,CRD,3.5,0.5,0.5,0.8,0.0,5.3,3.0
87CDD10EC56CB55A6F92D872A16AECCD,1E7BE69147C4DA59271C9B8A7E58A64A,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.46,-73.952591,40.772265999999995,-73.959503,40.773476,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
963BEE5F306952D20A2DB2BE7B166205,AAC43FF1E449BABEAED9646095A4F1DB,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.79,-73.961433,40.771834999999996,-73.961525,40.764687,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
A4A67C92A97EC87CD321E87BF7357930,C5049D45EE88FC2E7C2FADD968C87453,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.46,-73.987976,40.737988,-73.98201,40.739346000000005,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
B0FF182CB0F7030F0A7EA743E49BA680,07ADB993ABF83381F05E7CCD6297609B,2013-01-01T00:19:00.000+01:00,2013-01-01T00:21:00.000+01:00,120,0.67,-73.95558199999999,40.768406,-73.948357,40.774734,CRD,4.0,0.5,0.5,1.12,0.0,6.12,3.0
B829328EA1FD44C4AB33715AC1DBE425,43C5AD147CD478E2D76B088EFBA298B4,2013-01-01T00:19:00.000+01:00,2013-01-01T00:21:00.000+01:00,120,0.75,-73.974197,40.763306,-73.974747,40.746567,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
C4A7CEEECA83E11B2E0E38E1D272BE6D,E0EBA140710A83D075C625EDD28DE4D8,2013-01-01T00:20:00.000+01:00,2013-01-01T00:21:00.000+01:00,60,0.06,0.0,0.0,0.0,0.0,CSH,2.5,0.5,0.5,0.0,0.0,3.5,3.0
C5B775E3447AE3938CECC185FD9D24E3,61D0A599B3B0C1D8A589522D1F8D4096,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.74,-73.970169,40.765396,-73.962967,40.770702,CRD,4.0,0.5,0.5,1.35,0.0,6.35,3.0
C7DD915934150CF6D4D83CDB3EF44BBC,74DBE71B1ECE623B9816816F17309902,2013-01-01T00:19:00.000+01:00,2013-01-01T00:21:00.000+01:00,120,0.17,-73.986839,40.742298,-73.986244,40.743256,CSH,3.5,0.5,0.5,0.0,0.0,4.5,3.0
C8980A6501C7D728020B1FC2FC1B64B1,AEB81F1176F91A38B5F35D55ABDFB926,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.7,-73.985123,40.742031,-73.99095200000001,40.734116,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
CBEE4628E9CC0252BFFBB97171DBA21F,2829AFDC6C22004FFBD4A563EBD4F4E2,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.53,-73.991066,40.733906,-73.994232,40.728577,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
CC3D3533C3BD73383F5C702B16878746,DFC7CF2060B72D58AFB45DE91247CB44,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.7,-73.98477199999999,40.736603,-73.975548,40.732906,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
D257A94DFB10AEFC842DFEFB1E4E7A5F,5B3C480A2519C79CA0173634EC93FBB2,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.64,-73.955055,40.773216,-73.961861,40.767776,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
E5C4E648BEFADFF31B1A037E40E4AC44,FEBC07C04098C3C350F27764817B5FBC,2013-01-01T00:19:00.000+01:00,2013-01-01T00:21:00.000+01:00,120,0.32,-73.983002,40.749538,-73.979477,40.748016,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
EB1AA964B5735CC09BF9CD44A25DF500,C17C29B35C998B59D9A49005E8CB158A,2013-01-01T00:18:00.000+01:00,2013-01-01T00:21:00.000+01:00,180,0.62,-73.980721,40.769707000000004,-73.980721,40.769707000000004,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
FD39403FDE46B6C753DDD6518A4365D7,2B36D07A27BB35D7DF7170C83EEAA196,2013-01-01T00:19:00.000+01:00,2013-01-01T00:21:00.000+01:00,120,0.26,-74.007942,40.739395,-74.008255,40.737282,CRD,3.5,0.5,0.5,0.0,0.0,4.5,3.0
02A2214E583CDF23AE05E30966BFEFEB,E0D4FD13A590E6F232CBDEA5D818C837,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,0.74,-73.948082,40.789761,-73.95395699999999,40.781769,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
05E791EBACCC57E096D5847D34589DF1,DFD05A98D143AD173A8A0EE3C81CAC34,2013-01-01T00:18:00.000+01:00,2013-01-01T00:22:00.000+01:00,240,0.98,-73.98706800000001,40.739201,-73.994919,40.727669,CSH,5.5,0.5,0.5,0.0,0.0,6.5,3.0
0D3E065CABB56819FE3318E7033101AD,160328592DE54EF7F8966E7BAA70CBF3,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,0.75,-73.994179,40.756256,-74.001198,40.746735,CRD,4.5,0.5,0.5,1.0,0.0,6.5,3.0
0FFF155B75BEDC9324D79FA9BD999E8D,A7F88FCE63473C5C183425384EC6B316,2013-01-01T00:20:00.000+01:00,2013-01-01T00:22:00.000+01:00,120,0.25,-73.979401,40.784378000000004,-73.976349,40.785872999999995,CSH,3.0,0.5,0.5,0.0,0.0,4.0,3.0
167C661512D5AA2C598C6860208257A6,81EF2D1F7318ADA07E9ED963BEA82CDF,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,0.93,-73.96530899999999,40.759533000000005,-73.973625,40.751301,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
171FD91CBF0D6FABF499A9452A4950D5,91FAD514BC3A214E6ADFB329565EF4BE,2013-01-01T00:21:00.000+01:00,2013-01-01T00:22:00.000+01:00,60,0.4,-73.919235,40.765903,-73.922241,40.763737,CSH,3.5,0.5,0.5,0.0,0.0,4.5,3.0
423AEBC756279E5DA0B28518B7DA8844,12D07C9D59FADFFDB6270DAD78195BB5,2013-01-01T00:18:00.000+01:00,2013-01-01T00:22:00.000+01:00,240,1.23,-74.00453900000001,40.742039,-73.993248,40.743038,CRD,5.5,0.5,0.5,1.5,0.0,8.0,3.0
439B4B5E510B22E3353D80D6319B5E66,089BEAA9161CC4BEF82F109E1D894897,2013-01-01T00:18:00.000+01:00,2013-01-01T00:22:00.000+01:00,240,1.85,-73.96931500000001,40.749413,-73.95369000000001,40.771008,CSH,7.0,0.5,0.5,0.0,0.0,8.0,3.0
473F8BEE132DA75D4E0E9D0B7BC26B0F,3C505237A2F73AD08631060B95C3082B,2013-01-01T00:21:00.000+01:00,2013-01-01T00:22:00.000+01:00,60,0.3,-73.952751,40.780857,-73.95503199999999,40.781815,CSH,3.0,0.5,0.5,0.0,0.0,4.0,3.0
48AE7080A79B8F3CE4FCA10B9BBE0270,ED628A2BBE59E90472250180511AFDBA,2013-01-01T00:18:00.000+01:00,2013-01-01T00:22:00.000+01:00,240,0.92,-73.959587,40.771076,-73.95948800000001,40.762676,CSH,5.5,0.5,0.5,0.0,0.0,6.5,3.0
49F90D09F4B18C950DB34C9837FD5F6E,A791CAA4FE272C1F72E370F6BC299F89,2013-01-01T00:18:00.000+01:00,2013-01-01T00:22:00.000+01:00,240,0.83,-73.978439,40.748177,-73.982933,40.739146999999996,CRD,5.0,0.5,0.5,1.65,0.0,7.65,3.0
5C25B50DEDB9DC0BF9D3DDC6124D92DC,F82A828842D54647899827435ACBAE30,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,1.25,-73.961143,40.769226,-73.948944,40.783325,CRD,5.5,0.5,0.5,2.0,0.0,8.5,3.0
5C9E006BB8CCE89ACC23D40236AD5D8B,1332EE9D10FC884EE767145EFEB03542,2013-01-01T00:18:00.000+01:00,2013-01-01T00:22:00.000+01:00,240,1.33,-73.96642299999999,40.794434,-73.970451,40.788841,CSH,5.5,0.5,0.5,0.0,0.0,6.5,3.0
660C2445440AA99FC88669856B0E8E25,7963A9FB3CC4BB6B2FD60D5CC5B23534,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,0.68,-73.998489,40.729626,-73.992012,40.725590000000004,CRD,4.5,0.5,0.5,1.0,0.0,6.5,3.0
6E9C8DD7496E0A661CBA1301E552B4DA,8F7455015E20EBE81B953C3319E6495C,2013-01-01T00:20:00.000+01:00,2013-01-01T00:22:00.000+01:00,120,0.57,-73.938164,40.796473999999996,-73.93915600000001,40.791016,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
7F1C0563559E2D7AC63EFB1608FF29AD,74FBDCBE0DFA365933FF11420DD84E60,2013-01-01T00:21:00.000+01:00,2013-01-01T00:22:00.000+01:00,60,0.01,-73.982063,40.758553000000006,-73.982407,40.758990999999995,CSH,3.0,0.5,0.5,0.0,0.0,4.0,3.0
8D3DAD7ADCEE9ADB33E4CDB64450319D,14B4031D3F52C2FEE73AF3644E4616ED,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,0.94,-73.96416500000001,40.757175,-73.971611,40.750690000000006,CRD,5.0,0.5,0.5,0.75,0.0,6.75,3.0
8F9AC72D55F3D4A76211985AB0D7E57C,769A127B60B57CEEB9358F4D4D32B322,2013-01-01T00:21:00.000+01:00,2013-01-01T00:22:00.000+01:00,60,0.49,-73.96141800000001,40.776028000000004,-73.963608,40.770947,CRD,3.5,0.5,0.5,0.6,0.0,5.1,3.0
9DEB71265402038822D275BE90872445,7155EEF0BC815A143F877AC1C12E47CB,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,0.63,-73.96045699999999,40.769707000000004,-73.95993,40.776516,CRD,4.5,0.5,0.5,2.0,0.0,7.5,3.0
A5A016EB51230A98EFBAF8FFFEFA9F99,46E1EB60C98428A1341A848B3FFFECFF,2013-01-01T00:18:00.000+01:00,2013-01-01T00:22:00.000+01:00,240,1.22,-74.013779,40.705166,-74.006844,40.716515,CRD,5.5,0.5,0.5,1.0,0.0,7.5,3.0
A8F79B53274D111A552A527A33B40933,9E4436901BFADC23F16816D4A60B402C,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,0.76,-73.945465,40.711521000000005,-73.959618,40.710793,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
AA101633E9BFAEFEA2EBC564F4806817,B63777E6BE85759B10FFC35BCFFFCC86,2013-01-01T00:21:00.000+01:00,2013-01-01T00:22:00.000+01:00,60,0.09,-73.974152,40.791653000000004,-73.974602,40.790913,CSH,3.0,0.5,0.5,0.0,0.0,4.0,3.0
AB2E5756ADFEC998AA0F4A94DC7FB38B,9FC33EC14E11940EC9FA0C20864B2817,2013-01-01T00:20:00.000+01:00,2013-01-01T00:22:00.000+01:00,120,0.63,-73.96889499999999,40.786026,-73.963379,40.782059000000004,CRD,4.0,0.5,0.5,1.35,0.0,6.35,3.0
ABFFBD94F3765C8B2E0ACA45F4EA5819,363205589C4D39EA7166FCEC37538E04,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,0.46,-73.95916,40.767905999999996,-73.959755,40.763508,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
B0B39A24031CFBFACCAFC9B905E6FBC3,4A4C58247AFA4AE236BC4BE1AA4865DA,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,0.71,-73.985428,40.731827,-73.988167,40.724037,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
B5E37E17B370C64235F5EF363107BB94,AD702A3EC1E6317DFDC06ECECCC03D2E,2013-01-01T00:20:00.000+01:00,2013-01-01T00:22:00.000+01:00,120,0.92,-73.96904,40.790828999999995,-73.97976700000001,40.786415000000005,CSH,5.0,0.5,0.5,0.0,0.0,6.0,3.0
B6C81B3930CFA8348AAB20AFC7041979,17532BD996A2DE5273D5B1995E7C46D6,2013-01-01T00:20:00.000+01:00,2013-01-01T00:22:00.000+01:00,120,0.48,-73.98590899999999,40.717898999999996,-73.98590899999999,40.717898999999996,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
B92C12243D8E7D70ED517D9F86E9576C,0C4CF0D33A0D448D5B1660BC1BB2665A,2013-01-01T00:18:00.000+01:00,2013-01-01T00:22:00.000+01:00,240,0.98,-73.955513,40.764271,-73.967079,40.760162,CSH,5.5,0.5,0.5,0.0,0.0,6.5,3.0
BE54A97ED1F5798C5464F9473F309281,81F9864853B50C9C2DF3802C52DEF25A,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,1.04,-73.979118,40.781731,-73.968094,40.797309999999996,CSH,5.0,0.5,0.5,0.0,0.0,6.0,3.0
C306CAC565429C12852164EB38175736,E255D5DFB9A967B9D55472A4D7ABA428,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,0.79,-73.94626600000001,40.775658,-73.95689399999999,40.780724,CSH,5.0,0.5,0.5,0.0,0.0,6.0,3.0
D623C90327F3253FEF1B5F628C2C054B,E8F2C9B0B16A6E11FBD15B855874CA16,2013-01-01T00:19:00.000+01:00,2013-01-01T00:22:00.000+01:00,180,0.65,-73.984726,40.745403,-73.979248,40.749901,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
E43197E5FA39815A98C11775F938A846,E48716413A2ABBE0355D266C8F619BC7,2013-01-01T00:18:00.000+01:00,2013-01-01T00:22:00.000+01:00,240,0.63,-73.98524499999999,40.745461,-73.979935,40.746506,CSH,5.0,0.5,0.5,0.0,0.0,6.0,3.0
ED53C9BD9B0BFDABCA96396289D52164,950DC1A03227CEC84F84F2C7026EC794,2013-01-01T00:22:00.000+01:00,2013-01-01T00:22:00.000+01:00,0,0.0,0.0,0.0,0.0,0.0,CRD,2.5,0.5,0.5,11.11,0.0,14.61,3.0
EE5A4863945713D9F76B388BBCEE2BBA,F22F09D56F3B4F67C60B0CDF0ECFBF51,2013-01-01T00:18:00.000+01:00,2013-01-01T00:22:00.000+01:00,240,1.03,-73.999504,40.725082,-73.996246,40.733788,CSH,5.0,0.5,0.5,0.0,0.0,6.0,3.0
F15125EAD6CE40D4D68717C01061DF25,4FEFC8D9BE20776A64B4B4A450295FE7,2013-01-01T00:18:00.000+01:00,2013-01-01T00:22:00.000+01:00,240,0.71,-73.993782,40.695576,-73.993378,40.702511,CRD,5.0,0.5,0.5,1.65,0.0,7.65,3.0
014ACA98D3DDEC14F0C3B635CA4BC080,4C88F61678A89F8EA2C9004DA2749D6A,2013-01-01T00:19:00.000+01:00,2013-01-01T00:23:00.000+01:00,240,0.82,-73.949837,40.722225,-73.95585600000001,40.714108,CSH,5.0,0.5,0.5,0.0,0.0,6.0,3.0
05E92BA610BCD4AAD2459A208274ECA4,2AB1113A9653427C81A7F20126A2184F,2013-01-01T00:18:00.000+01:00,2013-01-01T00:23:00.000+01:00,300,0.51,-73.990196,40.749748,-73.996796,40.752686,CRD,5.0,0.5,0.5,1.1,0.0,7.1,3.0
0697140065382714175551868A8C1B15,5146A1D26D8A8AE75DE4C62B080FE6FB,2013-01-01T00:20:00.000+01:00,2013-01-01T00:23:00.000+01:00,180,0.58,-73.974182,40.791561,-73.976807,40.785423,CRD,4.0,0.5,0.5,1.35,0.0,6.35,3.0
0DFE4CAA0491A45E70BAB3F66400A1D7,E97A10FB731D5E48B5A5084986077283,2013-01-01T00:19:00.000+01:00,2013-01-01T00:23:00.000+01:00,240,0.81,-73.988289,40.743271,-74.00788100000001,40.717247,CSH,5.0,0.5,0.5,0.0,0.0,6.0,3.0
0F361B5BC38B462C0C1D4CDBB64E1324,4B062EBE99BCDF0F5ED35C05DB8F5D34,2013-01-01T00:18:00.000+01:00,2013-01-01T00:23:00.000+01:00,300,0.93,-73.952003,40.798737,-73.943993,40.809662,CSH,6.0,0.5,0.5,0.0,0.0,7.0,3.0
10F0996196F62FDC6663C475C379EB07,42AFA529235B8DB5ACB5FF8539242513,2013-01-01T00:18:00.000+01:00,2013-01-01T00:23:00.000+01:00,300,1.49,-73.955872,40.787811,-73.960495,40.772846,CSH,7.0,0.5,0.5,0.0,0.0,8.0,3.0
160248D54674DD1633EC5CE7896215E8,3708136C30D95C4524F1F83F1534968C,2013-01-01T00:21:00.000+01:00,2013-01-01T00:23:00.000+01:00,120,0.3,-73.977409,40.758507,-73.972717,40.753227,CRD,3.5,0.5,0.5,0.8,0.0,5.3,3.0
1717CBAE4EF3127C5E652B78A85009F6,5B56049828A12E7D7E5EEA0E5E49E88E,2013-01-01T00:21:00.000+01:00,2013-01-01T00:23:00.000+01:00,120,0.72,-73.938469,40.796143,-73.942223,40.788826,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
1C46178096EAF05D3E9EAC8BF33D988D,84750D175DA4A061857C8E669259D928,2013-01-01T00:20:00.000+01:00,2013-01-01T00:23:00.000+01:00,180,0.75,-73.977028,40.751823,-73.97219100000001,40.756939,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
2CC2417152E8F5A4FD4D2CED69F8770E,4CAB9088C4831FE09A8AD540385ACF7B,2013-01-01T00:20:00.000+01:00,2013-01-01T00:23:00.000+01:00,180,0.5,-73.971939,40.782123999999996,-73.975563,40.776855,CRD,4.0,0.5,0.5,2.0,0.0,7.0,3.0
2EA46791EA5E4DB5B59F51713F370542,9FCFF34041363A16F180D910E5D00B79,2013-01-01T00:21:00.000+01:00,2013-01-01T00:23:00.000+01:00,120,0.22,-73.95867199999999,40.712818,-73.958138,40.710949,CSH,3.0,0.5,0.5,0.0,0.0,4.0,3.0
3C1C7EC5B1176A59FAFD2D87B5883E53,1B2F80669AB7FC57CE49BD28CF128547,2013-01-01T00:20:00.000+01:00,2013-01-01T00:23:00.000+01:00,180,0.31,-73.986366,40.743347,-73.986938,40.743843,CRD,4.0,0.5,0.5,0.9,0.0,5.9,3.0
40CE9601A3E4406427BC3799A4258CC7,63F78C93C7ABA820DE182CB864148191,2013-01-01T00:19:00.000+01:00,2013-01-01T00:23:00.000+01:00,240,0.42,-73.97157299999999,40.762828999999996,-73.97444899999999,40.761528000000006,CSH,4.0,0.5,0.5,0.0,0.0,5.0,3.0
62BA3BD2DF62C0C17886CB5A46FB561B,650F13CC3CC6AD6FCDDD127FA2C6F87A,2013-01-01T00:19:00.000+01:00,2013-01-01T00:23:00.000+01:00,240,1.18,-73.99295,40.763119,-73.9842,40.77507,CSH,5.5,0.5,0.5,0.0,0.0,6.5,3.0
66C472B47E225FD01F0E7C73F11E7099,D7D6E3E5B44B1CB5E569BFC6C803AD54,2013-01-01T00:19:00.000+01:00,2013-01-01T00:23:00.000+01:00,240,1.27,-73.95311,40.786072,-73.962074,40.773571000000004,CSH,6.0,0.5,0.5,0.0,0.0,7.0,3.0
6C4208CAF90EE4D018D9B9FED1DE9EFA,C61232E617A09D6F76373340D991ADC4,2013-01-01T00:19:00.000+01:00,2013-01-01T00:23:00.000+01:00,240,0.9,-73.99276,40.737328000000005,-74.003258,40.733582,CRD,5.0,0.5,0.5,1.1,0.0,7.1,3.0
6DFCDEE8A2D9B411A49C9C5CFC809440,A128355C031D13894E1D1A0CEF3259F5,2013-01-01T00:19:00.000+01:00,2013-01-01T00:23:00.000+01:00,240,0.7,-73.994881,40.755348,-73.994781,40.747871,CSH,4.5,0.5,0.5,0.0,0.0,5.5,3.0
