medallion,hack_license,pickup_datetime,dropoff_datetime,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,date
BF9D136E71CE1E93F3779316EA978AC7,7BFA8943DE9A0F30B2E26A5172449BE1,2013-01-01T00:30:00.000+01:00,2013-01-01T00:32:00.000+01:00,120,0.35,-73.974777,40.749187,-73.974777,40.749187,CSH,3.5,0.5,0.5,0.0,0.0,4.5,5.0
C3C01F016F8CA8D3A34A699D93AF307C,74D1BD03A75AF44B8293DB50F6943570,2013-01-01T00:31:00.000+01:00,2013-01-01T00:32:00.000+01:00,60,0.03,-73.983582,40.753048,-73.98336,40.752959999999995,CSH,2.5,0.5,0.5,0.0,0.0,3.5,5.0
C5EE6E19CA2FD67826A93C2090C6B375,6DA89EF0AB570677FE3607BB84577539,2013-01-01T00:30:00.000+01:00,2013-01-01T00:32:00.000+01:00,120,0.48,-73.971298,40.761768,-73.971909,40.757099,CSH,3.5,0.5,0.5,0.0,0.0,4.5,5.0
DD8AAF91EB77C551509C3430A6B67526,7A63A8862A56D92AB5FB3D6395A2BE41,2013-01-01T00:31:00.000+01:00,2013-01-01T00:32:00.000+01:00,60,0.18,-73.968102,40.802818,-73.969177,40.800533,CSH,3.0,0.5,0.5,0.0,0.0,4.0,5.0
13683251AA78850A5D987D4FDB3054DC,A38A1ADE97A0BEAE756A597BE00CBE20,2013-01-01T00:32:00.000+01:00,2013-01-01T00:33:00.000+01:00,60,0.15,-73.98822,40.727936,-73.98934200000001,40.726349,CSH,3.0,0.5,0.5,0.0,0.0,4.0,5.0
1F9E2C27335E24C6A72069A4A550E3D5,F0CB659C0B6D2FABC574090DC60051B3,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.41,-73.981316,40.729256,-73.987015,40.729137,CSH,3.5,0.5,0.5,0.0,0.0,4.5,5.0
331D8A531C478116E641F325704D1C47,8083DBB9244C0FE04B90954F115A898D,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,1.3,-73.97103100000001,40.751575,-73.96195999999999,40.759731,CSH,5.5,0.5,0.5,0.0,0.0,6.5,5.0
383E0C5CDEAD28C1273817087900EC2F,4D5DD72C63FF0C5EE19DD382855312FD,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.69,-73.960541,40.775428999999995,-73.95549799999999,40.781857,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
4004F56F4F77866DBFB567581B21A436,B7DCF80C63CB2C2AC83A6BBDE479E483,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.72,-73.984612,40.736732,-73.98848000000001,40.731274,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
415D96E0402F90C23653AA6C528E6170,AD186776E58617F5BD9EB683C521D639,2013-01-01T00:31:00.000+01:00,2013-01-01T00:33:00.000+01:00,120,0.85,-73.957031,40.766453000000006,-73.94994399999999,40.776031,CRD,4.5,0.5,0.5,1.0,0.0,6.5,5.0
56CFEB33A88C64FE42AC17F87B0806D6,540353B05048EE3F7376CBC056E00AB8,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.45,-73.977615,40.762943,-73.971626,40.761875,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
5BFAFAEDEAC1EEEA8C7261A688E3A405,3B401358F99BB8A98D46149AA3351470,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.48,-73.947784,40.783463,-73.95172099999999,40.778003999999996,CSH,4.0,0.5,0.5,0.0,0.0,5.0,5.0
6400F648F727B3D063956246D2FF3DC4,D41A94A36A3E66908660843DFC69F321,2013-01-01T00:31:00.000+01:00,2013-01-01T00:33:00.000+01:00,120,0.07,-73.982147,40.742977,-73.982773,40.742126,CSH,3.0,0.5,0.5,0.0,0.0,4.0,5.0
679A60EAF92BCD09B288AF09EF81BFF9,056D5044ECAFBD3ECEF68FA7DBBD3034,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.63,-73.955688,40.772476,-73.961067,40.774998,CRD,4.5,0.5,0.5,1.0,0.0,6.5,5.0
69F42CD1BA72F0F090E85F299C7B6301,805B2DD388F8B7F7FB69E1C8204C84D0,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.54,-74.005363,40.725845,-73.997498,40.721924,CSH,4.0,0.5,0.5,0.0,0.0,5.0,5.0
6BD9973E3482EDC68DEA141DD6A7CA2A,1A1B92650B64B87A486DC997C7F01557,2013-01-01T00:31:00.000+01:00,2013-01-01T00:33:00.000+01:00,120,0.67,-73.979973,40.734947,-73.974579,40.733013,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
6F4D9CF35C3C619BEC72D0F47F79FC61,B190C2D1B512AAE64E35152CAF94CD27,2013-01-01T00:33:00.000+01:00,2013-01-01T00:33:00.000+01:00,0,0.01,-73.950867,40.779121,-73.950935,40.779034,CSH,2.5,0.5,0.5,0.0,0.0,3.5,5.0
874B24DA5769D8B22F4136FF55361C45,106334C1F3774F8DD561641B51D478E5,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.64,-73.993309,40.732559,-73.985466,40.732571,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
9CE2C52C202C4E91B402FB3E55C5D26D,A0298203016923FBA5A040C16F9E3606,2013-01-01T00:31:00.000+01:00,2013-01-01T00:33:00.000+01:00,120,0.44,-74.007401,40.711754,-74.006828,40.716301,CSH,4.0,0.5,0.5,0.0,0.0,5.0,5.0
A7004B2F06C1A3114A48FC2003D0B68B,114AE210A9BAD84C7E567BF2E07BA0EF,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.56,-73.979546,40.786228,-73.972931,40.786815999999995,CSH,4.0,0.5,0.5,0.0,0.0,5.0,5.0
AB9097E0AE735D1482B3D350A8AD1AA0,B513E8B05DA948F7BDD46AC04F08D1CB,2013-01-01T00:31:00.000+01:00,2013-01-01T00:33:00.000+01:00,120,0.44,-73.967941,40.756371,-73.963036,40.758232,CSH,4.0,0.5,0.5,0.0,0.0,5.0,5.0
AE124FC3210EE986C339A4C4FB225F4C,B5672CCC03B8DF92CCEAE0B877EFF07F,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.69,-73.996613,40.742737,-74.001717,40.735516,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
B4F985AE8AF1D7EDFDC1DAD79040B83E,B7C8C374FB7C1D5378C9A5418FE90704,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.6,-73.9701,40.749629999999996,-73.9701,40.749629999999996,CSH,4.0,0.5,0.5,0.0,0.0,5.0,5.0
BC125BFA5E38D68A02521C3E59AC6EE3,5A182377484D6067EBEC4A532AEFDB6C,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.68,-73.97604399999999,40.751606,-73.976265,40.744919,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
C09325812EC1AE3EB83F668478C8FE64,1AF959BA52BB97CAE753A1F32FD7C7FE,2013-01-01T00:31:00.000+01:00,2013-01-01T00:33:00.000+01:00,120,0.05,-73.994003,40.757290000000005,-73.99385799999999,40.756817,CSH,3.0,0.5,0.5,0.0,0.0,4.0,5.0
C5CE1864D4E5AFEE683CC5B2FAA05A80,86FC4E8ED7B9E9EC2A34CB737847D335,2013-01-01T00:31:00.000+01:00,2013-01-01T00:33:00.000+01:00,120,0.74,-73.980835,40.725727,-73.982788,40.730591,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
CC3D3533C3BD73383F5C702B16878746,DFC7CF2060B72D58AFB45DE91247CB44,2013-01-01T00:30:00.000+01:00,2013-01-01T00:33:00.000+01:00,180,0.62,-73.962822,40.758488,-73.95948,40.765141,CSH,4.0,0.5,0.5,0.0,0.0,5.0,5.0
CF206D07BA50CE389E5F7F60C16426BE,5D5F1DB93F9F1BDDED5C40DF50A37532,2013-01-01T00:32:00.000+01:00,2013-01-01T00:33:00.000+01:00,60,0.25,-73.954063,40.770527,-73.952393,40.772919,CSH,3.5,0.5,0.5,0.0,0.0,4.5,5.0
D6981DB303359568589744CDAF39237C,705C57332C3A64C0A6B088B01340AEC4,2013-01-01T00:31:00.000+01:00,2013-01-01T00:33:00.000+01:00,120,0.51,-73.968925,40.764008000000004,-73.96979499999999,40.763115,CSH,4.0,0.5,0.5,0.0,0.0,5.0,5.0
07D9B361B73F6880460BB19E4FC76E32,9A71564AC4D93D18E34E9BDA87DD5B42,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.8,-73.978264,40.72945,-73.976151,40.722183,CSH,5.0,0.5,0.5,0.0,0.0,6.0,5.0
0CD573F3014899C3C62C647A8CE4CF19,CE95FA091974AC75780DB1EA6D603B72,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,1.0,-73.97653199999999,40.790779,-73.978134,40.783015999999996,CSH,5.5,0.5,0.5,0.0,0.0,6.5,5.0
129E326A6DD8916C17AC9163ECD38376,8B4E492CB4029677F0FC89E24A94D4FF,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.52,-74.00210600000001,40.739532000000004,-74.00116,40.741524,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
1D1EEB9CD3337E87512C0D05F3BB2356,3677DD2AACB27ABC1FE583416AC25D58,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.97,-73.972809,40.785732,-73.974434,40.793246999999994,CSH,5.5,0.5,0.5,0.0,0.0,6.5,5.0
220494E7ED9D10E82467D768794861A2,6962E0609F3661D1155CAA2C326E23AA,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.72,-73.931831,40.7449,-73.9328,40.744308000000004,CSH,5.0,0.5,0.5,0.0,0.0,6.0,5.0
25C658F4C40A8699C1A363391813FB7A,181D6924F0D9DAD0588CC320A4CECBAE,2013-01-01T00:31:00.000+01:00,2013-01-01T00:34:00.000+01:00,180,1.95,-74.01277900000001,40.717296999999995,-74.008583,40.742237,CSH,7.5,0.5,0.5,0.0,0.0,8.5,5.0
285026CAF7765BC16353555F0A03A473,2D72BB4B20DADF389CEBF39CB037D8A1,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.39,-74.00260899999999,40.734314000000005,-73.997688,40.736809,CSH,4.0,0.5,0.5,0.0,0.0,5.0,5.0
3682A5F0B37CA2DF03FD8F3B5094A4D0,EE5B3F2B703ADD274AEC36335CE70C68,2013-01-01T00:31:00.000+01:00,2013-01-01T00:34:00.000+01:00,180,0.59,-73.975227,40.755901,-73.967636,40.757862,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
3BA8FB7A76EA6C14C8FB223FB402EC9C,8B5085DE225CE9D2AA78363F1B3D72FD,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.69,-73.967484,40.758579,-73.961205,40.757576,CSH,5.0,0.5,0.5,0.0,0.0,6.0,5.0
3DE84BF8B00EB789CAFD1BD6903A52F4,4082F5E146E77AD5979D1A996B6E33F3,2013-01-01T00:31:00.000+01:00,2013-01-01T00:34:00.000+01:00,180,0.37,-73.99218,40.742622,-73.992676,40.741240999999995,CSH,3.5,0.5,0.5,0.0,0.0,4.5,5.0
3F37D37A4F08BE8E242076A75641C4D2,D5DF6FD18BDDA3FA02A578E7ED90D569,2013-01-01T00:32:00.000+01:00,2013-01-01T00:34:00.000+01:00,120,0.48,-74.010506,40.718845,-74.014198,40.717552000000005,CRD,3.5,0.5,0.5,1.2,0.0,5.7,5.0
48A25A25F2CA4C303C5DE599B421DAD6,8DF721D64BE6AA7D7B9B558E9F548029,2013-01-01T00:33:00.000+01:00,2013-01-01T00:34:00.000+01:00,60,0.39,-73.99225600000001,40.715195,-73.991562,40.716705,CSH,3.0,0.5,0.5,0.0,0.0,4.0,5.0
53BA8E7B874A1B380C40B7F6A50CA15A,46AA04B9EBB46AB7EEDF096E85F98782,2013-01-01T00:32:00.000+01:00,2013-01-01T00:34:00.000+01:00,120,0.42,-73.981163,40.753258,-73.983871,40.749508,CSH,4.0,0.5,0.5,0.0,0.0,5.0,5.0
543340C535A57F9C695443B8CF6DE602,F42A23C46F146B69436919FFB4CC8792,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,1.01,-73.991837,40.719776,-73.991394,40.730976,CRD,5.5,0.5,0.5,1.8,0.0,8.3,5.0
7DE23E40957A142A827081FA19EEC829,92062D924B1465FA8F194B27BFC59611,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.92,-73.951965,40.781639,-73.951965,40.781639,CRD,5.0,0.5,0.5,1.1,0.0,7.1,5.0
8C03E2359159505D810E4F5B995D3676,9CBA59D0D5DCAFBBEC310AC99C0E599D,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.46,-73.985313,40.753487,-73.979263,40.75087,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
9338F1F10B082879EE4BFA111A29673F,80BD2F36709C5DBE4606CCABAD8B2D4E,2013-01-01T00:32:00.000+01:00,2013-01-01T00:34:00.000+01:00,120,0.63,-73.97065699999999,40.752392,-73.975105,40.745892,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
96FCD5A1B4C5C1527F22997478D3EFA6,8A026287EE8287E28485A0F0AF9338D7,2013-01-01T00:32:00.000+01:00,2013-01-01T00:34:00.000+01:00,120,0.5,-73.99045600000001,40.740337,-73.990311,40.735073,CSH,3.5,0.5,0.5,0.0,0.0,4.5,5.0
9CA93AB43801E49829A6790A5E8CF211,FC2F8A825A9638CAEF004CB2910ED08C,2013-01-01T00:31:00.000+01:00,2013-01-01T00:34:00.000+01:00,180,0.53,-73.94633499999999,40.772892,-73.951355,40.770247999999995,CRD,4.0,0.5,0.5,0.9,0.0,5.9,5.0
A89CCEF59EC2BBA51AA1ACD372917EF5,52117E5AC03C0905B3831BEB175818B9,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,1.91,-73.967506,40.760448,-73.951408,40.782429,CSH,7.0,0.5,0.5,0.0,0.0,8.0,5.0
AA57F9BEF3F9D08358506708A10B3831,FDC93A34BEB4BBF9CCD68855A6ADADC6,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.6,-73.982765,40.731426,-73.982765,40.731426,CSH,5.0,0.5,0.5,0.0,0.0,6.0,5.0
AFE48D6CEFF680CEC02501824E4217F4,291F361FCEB2B764F8AA062AC1E4818E,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.86,-73.99099,40.733288,-74.000458,40.730068,CRD,5.0,0.5,0.5,1.0,0.0,7.0,5.0
B3BB9F20C0D99EB36801043509F5908D,DF3316238ACAD2140FF6980F97291274,2013-01-01T00:34:00.000+01:00,2013-01-01T00:34:00.000+01:00,0,0.0,0.0,0.0,0.0,0.0,CRD,75.0,0.0,0.0,0.0,0.0,75.0,5.0
B658FBE9DB3254A1622D72C7F6CB1024,5649057646D8A96D95C2CD5C846D22D4,2013-01-01T00:31:00.000+01:00,2013-01-01T00:34:00.000+01:00,180,0.49,-73.997421,40.741745,-73.992455,40.743297999999996,CRD,4.0,0.5,0.5,0.75,0.0,5.75,5.0
B9DF831F0A7561563DE9F2105123E2F3,6DFAEA426C5CB20249216ED8CC5F5C88,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.79,-73.986778,40.729893,-73.993401,40.722167999999996,CRD,5.0,0.5,0.5,1.38,0.0,7.38,5.0
C09CCEB21BB7126E68F3D8404815F214,AB32F0C49DC0AF7A6603FF6851C30D5F,2013-01-01T00:30:00.000+01:00,2013-01-01T00:34:00.000+01:00,240,0.75,-73.98755600000001,40.732708,-73.990211,40.738651000000004,CSH,5.0,0.5,0.5,0.0,0.0,6.0,5.0
CC96218E72B47110FCD778DB9AAE560D,5931847A9CF77BB8B6C62A1A3AEB90A4,2013-01-01T00:32:00.000+01:00,2013-01-01T00:34:00.000+01:00,120,0.46,-73.98050699999999,40.789764,-73.976372,40.793941,CSH,3.5,0.5,0.5,0.0,0.0,4.5,5.0
DBF620E94C8869D543A1C0E4BF55D142,BABDC5E896D679E9FC4B889D9C1EA23C,2013-01-01T00:34:00.000+01:00,2013-01-01T00:34:00.000+01:00,0,0.0,-73.989311,40.723164000000004,-73.989288,40.723141,CSH,2.5,0.5,0.5,0.0,0.0,3.5,5.0
DDE6F0B0832FA5CCE8491924E360FB45,80ED3AD1E6404B57EA726FBD062EB685,2013-01-01T00:31:00.000+01:00,2013-01-01T00:34:00.000+01:00,180,0.89,-73.95369000000001,40.782146000000004,-73.94532,40.782416999999995,CRD,5.0,0.5,0.5,2.0,0.0,8.0,5.0
F915A889059DF7C6D24841CFAC87A139,5C36E917B7626FB81F37D18D8B4C2161,2013-01-01T00:33:00.000+01:00,2013-01-01T00:34:00.000+01:00,60,0.0,-73.972954,40.758266,0.0,0.0,CSH,2.5,0.5,0.5,0.0,0.0,3.5,5.0
00A49907F0F143BD43111FEA38F43DFC,062A65F6F2AFCE2496BF97AF9A597637,2013-01-01T00:30:00.000+01:00,2013-01-01T00:35:00.000+01:00,300,1.15,-73.97040600000001,40.788914,-73.97114599999999,40.798241,CSH,6.0,0.5,0.5,0.0,0.0,7.0,5.0
00FD1D146C1899CEDB738490659CAD30,803175424F36D78AD47CA683543384BC,2013-01-01T00:33:00.000+01:00,2013-01-01T00:35:00.000+01:00,120,0.35,-73.964722,40.754898,-73.96266899999999,40.758217,CSH,4.0,0.5,0.5,0.0,0.0,5.0,5.0
067F347AA3A87A1F35E8EDC20083F43A,4588961145B546BF5A6C6364EB0DFCE9,2013-01-01T00:30:00.000+01:00,2013-01-01T00:35:00.000+01:00,300,0.76,-73.985237,40.735752000000005,-73.991058,40.733437,CSH,5.5,0.5,0.5,0.0,0.0,6.5,5.0
0C3D03822EC2B0DAABC565EF330580E9,7EB3F95BEE146557CED541F10B85F19D,2013-01-01T00:32:00.000+01:00,2013-01-01T00:35:00.000+01:00,180,1.2,-73.959953,40.813782,-73.969475,40.800457,CSH,6.0,0.5,0.5,0.0,0.0,7.0,5.0
0D0DD62C39826CDB4BAD198BC3968811,C42A3B194AD0DB7CB8429417B63B7812,2013-01-01T00:30:00.000+01:00,2013-01-01T00:35:00.000+01:00,300,0.62,-73.963181,40.758396000000005,-73.972206,40.762386,CSH,5.5,0.5,0.5,0.0,0.0,6.5,5.0
1102DFAC80502A90E83E63834DCFE020,AB6931CFD1800D4450E246F9A06579A3,2013-01-01T00:31:00.000+01:00,2013-01-01T00:35:00.000+01:00,240,0.97,-73.924095,40.743953999999995,-73.932762,40.736354999999996,CSH,6.0,0.5,0.5,0.0,0.0,7.0,5.0
15888078493E6FCD07E72E7C2AFF5CAF,5B9094E1DD30E6DEA24886CDF538708C,2013-01-01T00:30:00.000+01:00,2013-01-01T00:35:00.000+01:00,300,2.03,-73.970016,40.765659,-73.953102,40.791022999999996,CSH,7.5,0.5,0.5,0.0,0.0,8.5,5.0
30F1FD16CF979D5DF95162E0A414B424,C3D4D9115EF0AA570081E71013353D2A,2013-01-01T00:30:00.000+01:00,2013-01-01T00:35:00.000+01:00,300,1.07,-73.975403,40.758396000000005,-73.97801199999999,40.748783,CSH,5.5,0.5,0.5,0.0,0.0,6.5,5.0
312DC6C8447EAC42E46E7C20A9577709,381E3C6F262AF38E0F3C18289C0F43DB,2013-01-01T00:31:00.000+01:00,2013-01-01T00:35:00.000+01:00,240,1.32,-73.976166,40.775985999999996,-73.988701,40.778076,CSH,6.0,0.5,0.5,0.0,0.0,7.0,5.0
3B7509562B5CAF1713351D0E0C393739,9441998220B05671D564AEFBBF5AA2B3,2013-01-01T00:30:00.000+01:00,2013-01-01T00:35:00.000+01:00,300,1.55,-74.00643199999999,40.732323,-74.01287099999999,40.718082,CSH,7.0,0.5,0.5,0.0,0.0,8.0,5.0
52296C2785890B4BAF74FBAB74141A5E,EE5F526F8A95D5E1444052CF75D2863B,2013-01-01T00:31:00.000+01:00,2013-01-01T00:35:00.000+01:00,240,0.95,-73.988037,40.71999,-73.982834,40.731533,CRD,4.5,0.5,0.5,1.5,0.0,7.0,5.0
57596C3BB33F47B02E57C56BEB9D540A,7F95C3DB1CE2D7B475F7A176988F6F13,2013-01-01T00:31:00.000+01:00,2013-01-01T00:35:00.000+01:00,240,0.37,-73.98333000000001,40.743633,-73.978889,40.7411,CRD,4.5,0.5,0.5,1.25,0.0,6.75,5.0
57620FB7786B35FDEE1F99BB3F438FD7,C1EE650DF2F74646C7A80A12195CB972,2013-01-01T00:31:00.000+01:00,2013-01-01T00:35:00.000+01:00,240,1.27,-73.96468399999999,40.771488,-73.954559,40.786713,CRD,6.0,0.5,0.5,1.0,0.0,8.0,5.0
58E8476BA62789D02A780ACB7699223B,0A76163D612D941EB37AA86DDBA373A7,2013-01-01T00:32:00.000+01:00,2013-01-01T00:35:00.000+01:00,180,0.89,-73.942375,40.806328,-73.951546,40.799591,CSH,5.0,0.5,0.5,0.0,0.0,6.0,5.0
68BC16A99E915E44ADA7E639B4DD5F59,A93D1F7F8998FFB75EEF477EB6077516,2013-01-01T00:30:00.000+01:00,2013-01-01T00:35:00.000+01:00,300,1.09,-73.988052,40.740326,-73.988052,40.740326,CRD,5.5,0.5,0.5,1.5,0.0,8.0,5.0
6935FB4A876D521542AAB76210CEB4C2,104A4FF451013AD9F08746D5076F56C0,2013-01-01T00:30:00.000+01:00,2013-01-01T00:35:00.000+01:00,300,0.75,-73.985504,40.747425,-73.992485,40.743351000000004,CSH,5.5,0.5,0.5,0.0,0.0,6.5,5.0
696321779D687411F2E5DF6991E9D474,14C2ED390669165F2D3B5CE427A91027,2013-01-01T00:31:00.000+01:00,2013-01-01T00:35:00.000+01:00,240,0.8,-73.97135899999999,40.755653,-73.966301,40.764751000000004,CSH,5.0,0.5,0.5,0.0,0.0,6.0,5.0
6A4EB13F46065C70362E088C1E3D233E,1D551D65A4E0B186C83FCCCDA9108029,2013-01-01T00:35:00.000+01:00,2013-01-01T00:35:00.000+01:00,0,0.0,0.0,0.0,0.0,0.0,CRD,8.0,0.0,0.5,1.6,0.0,10.1,5.0
6B15D153B49701AD86A2E62468990B73,1CB856D4C92333A067196E23D73AF876,2013-01-01T00:32:00.000+01:00,2013-01-01T00:35:00.000+01:00,180,0.94,-74.010506,40.729717,-74.008476,40.742378,CRD,5.5,0.5,0.5,1.2,0.0,7.7,5.0
6FF726AB9196E92EC67BFB86A5F38C24,BF5BB8B95DECD8CB64044C024835604F,2013-01-01T00:30:00.000+01:00,2013-01-01T00:35:00.000+01:00,300,1.12,-73.95626800000001,40.767941,-73.965721,40.758686,CRD,6.0,0.5,0.5,1.0,0.0,8.0,5.0
77F1AD483A34A97E9D6A4AFEE95C7A4A,F465F0E3FCFF3758361FA5254A867002,2013-01-01T00:33:00.000+01:00,2013-01-01T00:35:00.000+01:00,120,0.21,-73.980972,40.747772,-73.982201,40.745663,CSH,3.5,0.5,0.5,0.0,0.0,4.5,5.0
8332A4C78F534FE6C41D1EEB9CF4026E,2A10FDE90B9DADCA33BB69F157520944,2013-01-01T00:31:00.000+01:00,2013-01-01T00:35:00.000+01:00,240,1.04,-73.954109,40.81638,-73.962418,40.804970000000004,CSH,6.0,0.5,0.5,0.0,0.0,7.0,5.0
848AC8C699E0BE2A7A04605006116745,C0DA63ED630019FF434B139F8AE35117,2013-01-01T00:31:00.000+01:00,2013-01-01T00:35:00.000+01:00,240,0.75,-73.989052,40.726746,-73.982132,40.731857,CSH,4.5,0.5,0.5,0.0,0.0,5.5,5.0
8552D24DDAD11608F7D4B40D6D871ADE,3097A7666F58FBA378774F3E3A48DE3B,2013-01-01T00:33:00.000+01:00,2013-01-01T00:35:00.000+01:00,120,0.01,-73.974869,40.744419,-73.97500600000001,40.744476,CSH,3.0,0.5,0.5,0.0,0.0,4.0,5.0
88526901E19F9EE8513453888BD97943,FAEE60AA012D9912C8090284D911EFDF,2013-01-01T00:30:00.000+01:00,2013-01-01T00:35:00.000+01:00,300,0.92,-74.01609,40.711288,-74.009178,40.714748,CSH,5.5,0.5,0.5,0.0,0.0,6.5,5.0
