RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,date
35504,foxbusiness,UA-382-IAD-LAX,,12:44 PMDec 17,,,3:10 PMDec 17,,734488
35505,foxbusiness,UA-382-IAD-LAX,,12:44 PMDec 17,,,3:10 PMDec 17,,734488
35506,foxbusiness,UA-382-IAD-LAX,,12:44 PMDec 17,,,2:47 PMDec 17,,734488
35507,foxbusiness,UA-382-IAD-LAX,,12:44 PMDec 17,,,2:47 PMDec 17,,734488
35508,allegiantair,UA-382-IAD-LAX,,12:44 PMDec 17,,,3:10 PMDec 17,,734488
35509,allegiantair,UA-382-IAD-LAX,,12:44 PMDec 17,,,3:10 PMDec 17,,734488
35510,allegiantair,UA-382-IAD-LAX,,12:44 PMDec 17,,,2:47 PMDec 17,,734488
35511,allegiantair,UA-382-IAD-LAX,,12:44 PMDec 17,,,2:47 PMDec 17,,734488
35512,boston,UA-382-IAD-LAX,,12:44 PMDec 17,,,2:47 PMDec 17,,734488
35513,boston,UA-382-IAD-LAX,,12:44 PMDec 17,,,2:47 PMDec 17,,734488
35514,boston,UA-382-IAD-LAX,,12:44 PMDec 17,,,2:43 PMDec 17,,734488
35515,boston,UA-382-IAD-LAX,,12:44 PMDec 17,,,2:43 PMDec 17,,734488
35516,orbitz,UA-382-IAD-LAX,12:34pDec 17,12:43pDec 17,C27,3:08pDec 17,3:10pDec 17,-,734488
35517,orbitz,UA-382-IAD-LAX,12:34pDec 17,12:43pDec 17,C27,3:08pDec 17,3:10pDec 17,-,734488
35518,orbitz,UA-382-IAD-LAX,12:34pDec 17,12:43pDec 17,C27,2:32pDec 17,,-,734488
35519,orbitz,UA-382-IAD-LAX,12:34pDec 17,12:43pDec 17,C27,2:32pDec 17,,-,734488
35520,iad,UA-382-IAD-LAX,2011-12-17 12:20,2011-12-17 12:20,,,,,734488
35521,iad,UA-382-IAD-LAX,2011-12-17 12:20,2011-12-17 12:20,,,,,734488
35522,ifly,UA-382-IAD-LAX,2011-12-17 12:20 PM,2011-12-17 12:29 PM,,2011-12-17 3:08 PM,2011-12-17 3:10 PM,,734488
35523,ifly,UA-382-IAD-LAX,2011-12-17 12:20 PM,2011-12-17 12:29 PM,,2011-12-17 3:08 PM,2011-12-17 3:10 PM,,734488
35524,aa,AA-3063-SLC-LAX,December 17_ 2011               08:20 PM,December 17_ 2011               08:35 PM,A3,December 17_ 2011               09:20 PM,December 17_ 2011,44D,734488
35525,flightexplorer,AA-3063-SLC-LAX,,12/17/2011 9:10PM MST,,,12/17/2011 9:39PM PST,,734488
35526,airtravelcenter,AA-3063-SLC-LAX,,12/17/11 8:38 PM (-07:00),,,12/17/11 9:38 PM (-08:00),,734488
35527,myrateplan,AA-3063-SLC-LAX,,12/17/11 8:38 PM (-07:00),,,12/17/11 9:38 PM (-08:00),,734488
35528,helloflight,AA-3063-SLC-LAX,,12/17/11 8:38 PM (-07:00),,,12/17/11 9:38 PM (-08:00),,734488
35529,flytecomm,AA-3063-SLC-LAX,,12/17/11 8:38 PM (-07:00),,,12/17/11 9:38 PM (-08:00),,734488
35530,flightaware,AA-3063-SLC-LAX,2011-12-17 08:20PM MST,2011-12-17 09:10PM MST,A3,2011-12-17 09:07PM PST,2011-12-17 09:39PM PST,44D,734488
35531,wunderground,AA-3063-SLC-LAX,2011-12-17 08:20PM MST,2011-12-17 09:10PM MST,A3,2011-12-17 09:07PM PST,2011-12-17 09:39PM PST,44D,734488
35532,flights,AA-3063-SLC-LAX,,2011-12-17 08:35 PM,A3,,2011-12-17 09:20 PM,44D,734488
35533,businesstravellogue,AA-3063-SLC-LAX,,2011-12-17 08:35 PM,A3,,2011-12-17 09:20 PM,44D,734488
35534,flylouisville,AA-3063-SLC-LAX,,2011-12-17 08:35 PM,A3,,2011-12-17 09:20 PM,44D,734488
35535,flightstats,AA-3063-SLC-LAX,2011-12-17 8:20 PM,2011-12-17 8:35 PM,,2011-12-17 9:20 PM,2011-12-17 9:49 PM (Estimated),,734488
35536,quicktrip,AA-3063-SLC-LAX,2011-12-17 8:20 PM,2011-12-17 8:35 PM,,2011-12-17 9:20 PM,2011-12-17 9:49 PM (Estimated),,734488
35537,flightview,AA-3063-SLC-LAX,,9:10 PMDec 17,,,9:41 PMDec 17,,734488
35538,panynj,AA-3063-SLC-LAX,,9:10 PMDec 17,,,9:41 PMDec 17,,734488
35539,gofox,AA-3063-SLC-LAX,,9:10 PMDec 17,,,9:41 PMDec 17,,734488
35540,foxbusiness,AA-3063-SLC-LAX,,9:10 PMDec 17,,,9:41 PMDec 17,,734488
35541,allegiantair,AA-3063-SLC-LAX,,9:10 PMDec 17,,,9:41 PMDec 17,,734488
35542,boston,AA-3063-SLC-LAX,,9:10 PMDec 17,,,9:41 PMDec 17,,734488
35543,orbitz,AA-3063-SLC-LAX,8:20pDec 17,8:35pDec 17,A3,10:18pDec 17,,44D,734488
35544,weather,AA-3063-SLC-LAX,2011-12-17 08:20 PM,,,2011-12-17 09:20 PM,,,734488
35545,usatoday,AA-3063-SLC-LAX,,9:10 PMDec 17,,,9:41 PMDec 17,,734488
35546,mytripandmore,AA-3063-SLC-LAX,8:20pDec 17,8:35pDec 17,A3,10:18pDec 17,,44D,734488
35547,flightarrival,AA-3063-SLC-LAX,2011-12-17 8:20 PM,2011-12-17 8:35 PM,,2011-12-17 9:20 PM,2011-12-17 9:49 PM (Estimated),,734488
35548,aa,AA-222-LAX-BOS,December 17_ 2011               07:10 AM,December 17_ 2011               07:10 AM,47A,December 17_ 2011               03:30 PM,December 17_ 2011               03:44 PM,B28,734488
35549,flightexplorer,AA-222-LAX-BOS,,12/17/2011 7:31AM PST,,,12/17/2011 3:38PM EST,,734488
35550,airtravelcenter,AA-222-LAX-BOS,,12/17/11 7:31 AM (-08:00),,,12/17/11 3:37 PM (-05:00),,734488
35551,myrateplan,AA-222-LAX-BOS,,12/17/11 7:31 AM (-08:00),,,12/17/11 3:37 PM (-05:00),,734488
35552,helloflight,AA-222-LAX-BOS,,12/17/11 7:31 AM (-08:00),,,12/17/11 3:37 PM (-05:00),,734488
35553,flytecomm,AA-222-LAX-BOS,,12/17/11 7:31 AM (-08:00),,,12/17/11 3:37 PM (-05:00),,734488
35554,flightaware,AA-222-LAX-BOS,2011-12-17 07:10AM PST,2011-12-17 07:31AM PST,47A,2011-12-17 03:23PM EST,2011-12-17 03:36PM EST,B28,734488
35555,wunderground,AA-222-LAX-BOS,2011-12-17 07:10AM PST,2011-12-17 07:31AM PST,47A,2011-12-17 03:23PM EST,2011-12-17 03:36PM EST,B28,734488
35556,flights,AA-222-LAX-BOS,07:10 AM  Sat 17-Dec-2011,07:10 AM  Sat 17-Dec-2011,47A,03:30 PM  Sat 17-Dec-2011,03:44 PM  Sat 17-Dec-2011,B28,734488
35557,businesstravellogue,AA-222-LAX-BOS,07:10 AM  Sat 17-Dec-2011,07:10 AM  Sat 17-Dec-2011,47A,03:30 PM  Sat 17-Dec-2011,03:44 PM  Sat 17-Dec-2011,B28,734488
35558,flylouisville,AA-222-LAX-BOS,07:10 AM  Sat 17-Dec-2011,07:10 AM  Sat 17-Dec-2011,47A,03:30 PM  Sat 17-Dec-2011,03:44 PM  Sat 17-Dec-2011,B28,734488
35559,flightstats,AA-222-LAX-BOS,2011-12-17 7:10 AM,2011-12-17 7:10 AM,,2011-12-17 3:30 PM,2011-12-17 3:44 PM,,734488
35560,quicktrip,AA-222-LAX-BOS,2011-12-17 7:10 AM,2011-12-17 7:10 AM,,2011-12-17 3:30 PM,2011-12-17 3:44 PM,,734488
35561,world-flight-tracker,AA-222-LAX-BOS,2011-12-17 7:10 AM,2011-12-17 7:10 AM,,2011-12-17 3:30 PM,2011-12-17 3:44 PM,,734488
35562,flightview,AA-222-LAX-BOS,7:10 AM_ Dec 17,7:31 AM_ Dec 17,Terminal 4 - 47A,3:30 PM_ Dec 17,3:44 PM_ Dec 17,Terminal B - B28,734488
35563,panynj,AA-222-LAX-BOS,7:10 AM_ Dec 17,7:31 AM_ Dec 17,Terminal 4 - 47A,3:30 PM_ Dec 17,3:44 PM_ Dec 17,Terminal B - B28,734488
35564,gofox,AA-222-LAX-BOS,7:10 AM_ Dec 17,7:31 AM_ Dec 17,,3:30 PM_ Dec 17,3:44 PM_ Dec 17,,734488
35565,foxbusiness,AA-222-LAX-BOS,7:10 AM_ Dec 17,7:31 AM_ Dec 17,Terminal 4 - 47A,3:30 PM_ Dec 17,3:44 PM_ Dec 17,Terminal B - B28,734488
35566,allegiantair,AA-222-LAX-BOS,7:10 AM_ Dec 17,7:31 AM_ Dec 17,Terminal 4 - 47A,3:30 PM_ Dec 17,3:44 PM_ Dec 17,Terminal B - B28,734488
35567,boston,AA-222-LAX-BOS,7:10 AM_ Dec 17,7:31 AM_ Dec 17,,3:30 PM_ Dec 17,3:36 PM_ Dec 17,,734488
35568,orbitz,AA-222-LAX-BOS,7:10aDec 17,7:10aDec 17,47A,3:30pDec 17,3:44pDec 17,B28,734488
35569,weather,AA-222-LAX-BOS,2011-12-17 07:10 AM,,,2011-12-17 03:30 PM,,,734488
35570,ifly,AA-222-LAX-BOS,2011-12-17 7:10 AM,2011-12-17 7:10 AM,,2011-12-17 3:30 PM,2011-12-17 3:44 PM,,734488
35571,usatoday,AA-222-LAX-BOS,2011-12-17 7:10 AM,2011-12-17 7:10 AM,,2011-12-17 3:30 PM,2011-12-17 3:44 PM,,734488
35572,aa,AA-3468-CVG-MIA,December 17_ 2011               07:00 AM,December 17_ 2011               06:51 AM,3,December 17_ 2011               09:55 AM,December 17_ 2011               09:33 AM,D60N,734488
35573,flightexplorer,AA-3468-CVG-MIA,,12/17/2011 7:04AM EST,,,12/17/2011 9:22AM EST,,734488
35574,airtravelcenter,AA-3468-CVG-MIA,,12/17/11 7:04 AM (-05:00),,,12/17/11 9:22 AM (-05:00),,734488
35575,myrateplan,AA-3468-CVG-MIA,,12/17/11 7:04 AM (-05:00),,,12/17/11 9:22 AM (-05:00),,734488
35576,helloflight,AA-3468-CVG-MIA,,12/17/11 7:04 AM (-05:00),,,12/17/11 9:22 AM (-05:00),,734488
35577,flytecomm,AA-3468-CVG-MIA,,12/17/11 7:04 AM (-05:00),,,12/17/11 9:22 AM (-05:00),,734488
35578,flightaware,AA-3468-CVG-MIA,2011-12-17 07:00AM EST,2011-12-17 07:04AM EST,3,2011-12-17 09:41AM EST,2011-12-17 09:20AM EST,D60N,734488
35579,wunderground,AA-3468-CVG-MIA,2011-12-17 07:00AM EST,2011-12-17 07:04AM EST,3,2011-12-17 09:41AM EST,2011-12-17 09:20AM EST,D60N,734488
35580,flights,AA-3468-CVG-MIA,07:00 AM  Sat 17-Dec-2011,06:51 AM  Sat 17-Dec-2011,3,09:55 AM  Sat 17-Dec-2011,09:33 AM  Sat 17-Dec-2011,D60,734488
35581,businesstravellogue,AA-3468-CVG-MIA,07:00 AM  Sat 17-Dec-2011,06:51 AM  Sat 17-Dec-2011,3,09:55 AM  Sat 17-Dec-2011,09:33 AM  Sat 17-Dec-2011,D60,734488
35582,flylouisville,AA-3468-CVG-MIA,07:00 AM  Sat 17-Dec-2011,06:51 AM  Sat 17-Dec-2011,3,09:55 AM  Sat 17-Dec-2011,09:33 AM  Sat 17-Dec-2011,D60,734488
35583,flightstats,AA-3468-CVG-MIA,2011-12-17 7:00 AM,2011-12-17 6:51 AM,,2011-12-17 9:55 AM,2011-12-17 9:33 AM,,734488
35584,quicktrip,AA-3468-CVG-MIA,2011-12-17 7:00 AM,2011-12-17 6:51 AM,,2011-12-17 9:55 AM,2011-12-17 9:33 AM,,734488
