RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
35396,foxbusiness,UA-2708-EWR-CLT,Sat_ Dec 17 2:55 PM,Sat_ Dec 17 2:55 PM,A37,Sat_ Dec 17 4:53 PM,Sat_ Dec 17 4:37 PM,C17,Sat_ Dec 17 2:55 PM,734488
35397,allegiantair,UA-2708-EWR-CLT,Sat_ Dec 17 2:55 PM,Sat_ Dec 17 2:55 PM,A37,Sat_ Dec 17 4:53 PM,Sat_ Dec 17 4:37 PM,C17,Sat_ Dec 17 2:55 PM,734488
35398,boston,UA-2708-EWR-CLT,Sat_ Dec 17 2:55 PM,Sat_ Dec 17 2:55 PM,A37,Sat_ Dec 17 4:53 PM,Sat_ Dec 17 4:37 PM,C17,Sat_ Dec 17 2:55 PM,734488
35399,orbitz,UA-2708-EWR-CLT,Sat_ Dec 17 2:55 PM,Sat_ Dec 17 2:55 PM,A37,Sat_ Dec 17 4:53 PM,Sat_ Dec 17 4:37 PM,C17,Sat_ Dec 17 2:55 PM,734488
35400,weather,UA-2708-EWR-CLT,Sat_ Dec 17 2:55 PM,Sat_ Dec 17 2:55 PM,A37,Sat_ Dec 17 4:53 PM,Sat_ Dec 17 4:37 PM,C17,Sat_ Dec 17 2:55 PM,734488
35401,ifly,UA-2708-EWR-CLT,Sat_ Dec 17 2:55 PM,Sat_ Dec 17 2:55 PM,A37,Sat_ Dec 17 4:53 PM,Sat_ Dec 17 4:37 PM,C17,Sat_ Dec 17 2:55 PM,734488
35402,flightarrival,UA-2708-EWR-CLT,Sat_ Dec 17 2:55 PM,Sat_ Dec 17 2:55 PM,A37,Sat_ Dec 17 4:53 PM,Sat_ Dec 17 4:37 PM,C17,Sat_ Dec 17 2:55 PM,734488
35403,ua,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35404,flightexplorer,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35405,airtravelcenter,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35406,myrateplan,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35407,helloflight,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35408,flytecomm,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35409,flightaware,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35410,wunderground,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35411,flights,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35412,businesstravellogue,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35413,flylouisville,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35414,flightstats,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35415,quicktrip,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35416,flightview,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35417,panynj,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35418,gofox,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35419,foxbusiness,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35420,allegiantair,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35421,boston,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35422,orbitz,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35423,weather,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35424,usatoday,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35425,flightarrival,UA-3925-IAD-ORF,Sat_ Dec 17 8:42 AM,Sat_ Dec 17 8:35 AM,A2G,Sat_ Dec 17 9:55 AM,Sat_ Dec 17 9:33 AM,--,Sat_ Dec 17 8:42 AM,734488
35426,aa,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35427,airtravelcenter,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35428,myrateplan,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35429,helloflight,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35430,flytecomm,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35431,flightaware,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35432,wunderground,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35433,flights,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35434,businesstravellogue,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35435,flylouisville,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35436,world-flight-tracker,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35437,flightview,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35438,panynj,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35439,gofox,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35440,foxbusiness,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35441,allegiantair,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35442,boston,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35443,travelocity,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35444,orbitz,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35445,weather,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35446,usatoday,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35447,mytripandmore,AA-649-ORD-SNA,December 17_ 2011               01:30 PM,December 17_ 2011,H12,December 17_ 2011               03:50 PM,December 17_ 2011,7,December 17_ 2011               01:30 PM,734488
35448,ua,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35449,ua,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35450,ua,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35451,ua,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35452,flightexplorer,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35453,flightexplorer,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35454,flightexplorer,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35455,flightexplorer,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35456,flightexplorer,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35457,flightexplorer,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35458,flightexplorer,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35459,flightexplorer,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35460,airtravelcenter,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35461,airtravelcenter,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35462,myrateplan,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35463,myrateplan,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35464,helloflight,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35465,helloflight,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35466,flytecomm,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35467,flytecomm,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35468,flightaware,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35469,flightaware,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35470,flightaware,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35471,flightaware,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35472,wunderground,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35473,wunderground,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35474,wunderground,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35475,wunderground,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35476,flights,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35477,flights,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35478,flights,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35479,flights,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35480,businesstravellogue,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35481,businesstravellogue,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35482,businesstravellogue,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35483,businesstravellogue,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35484,flylouisville,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35485,flylouisville,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35486,flylouisville,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35487,flylouisville,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35488,flightstats,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35489,flightstats,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35490,quicktrip,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35491,quicktrip,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35492,flightview,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35493,flightview,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35494,flightview,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35495,flightview,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35496,panynj,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35497,panynj,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
35498,panynj,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 3:10 PM,70A,Sat_ Dec 17 12:20 PM,734488
35499,panynj,UA-382-IAD-LAX,Sat_ Dec 17 12:20 PM,Sat_ Dec 17 12:29 PM            Delayed,C27,Sat_ Dec 17 3:08 PM,Sat_ Dec 17 2:50 PM,70A,Sat_ Dec 17 12:20 PM,734488
