RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
77,airtravelcenter,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
78,airtravelcenter,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
79,airtravelcenter,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
80,airtravelcenter,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
81,myrateplan,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
82,myrateplan,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
83,myrateplan,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
84,myrateplan,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
85,helloflight,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
86,helloflight,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
87,helloflight,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
88,helloflight,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
89,flytecomm,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
90,flytecomm,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
91,flytecomm,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
92,flytecomm,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
93,flightaware,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
94,flightaware,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
95,flightaware,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
96,flightaware,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
97,wunderground,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
98,wunderground,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
99,wunderground,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
100,wunderground,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
101,flights,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
102,flights,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
103,flights,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
104,flights,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
105,businesstravellogue,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
106,businesstravellogue,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
107,businesstravellogue,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
108,businesstravellogue,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
109,flylouisville,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
110,flylouisville,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
111,flylouisville,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
112,flylouisville,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
113,flightstats,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
114,flightstats,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
115,quicktrip,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
116,quicktrip,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
117,flightview,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
118,flightview,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
119,flightview,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
120,flightview,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:11 PM,75B,Thu_ Dec 1 12:30 PM,734472
121,panynj,UA-382-IAD-LAX,Thu_ Dec 1 12:30 PM,Thu_ Dec 1 12:35 PM            Delayed,D1,Thu_ Dec 1 3:19 PM,Thu_ Dec 1 3:21 PM,75B,Thu_ Dec 1 12:30 PM,734472
